zid,statusType,statusText,timeOnZillow,price,pricePerSqFt,zestimate,zestimatePerSqFt,rentZestimate,area,lotSize,lotAreaUnit,beds,baths,address,addressStreet,addressCity,addressState,addressZipcode,latitude,longitude,brokerName,isZillowOwned,dateSold,soldPrice,detailUrl,image,sourceUrl
"250221155","FOR_SALE","Lot / Land for sale","247 days","125000","","","","2948","","6377.184","sqft","","","2671 Adkins Ave, Los Angeles, CA 90032","2671 Adkins Ave","Los Angeles","CA","90032","34.077038","-118.172485","Keller Williams Beverly Hills","false","","","https://www.zillow.com/homedetails/2671-Adkins-Ave-Los-Angeles-CA-90032/250221155_zpid/","https://photos.zillowstatic.com/fp/829b66081a42f6869a0f134c8a9a42e7-p_e.jpg","https://www.zillow.com/los-angeles-ca/land/2_p/?searchQueryState=%7B%22pagination%22%3A%7B%22currentPage%22%3A4%7D%2C%22isMapVisible%22%3Atrue%2C%22mapBounds%22%3A%7B%22west%22%3A-118.88483125488281%2C%22east%22%3A-117.93863374511719%2C%22south%22%3A33.66863056471822%2C%22north%22%3A34.3720526733885%7D%2C%22usersSearchTerm%22%3A%22Los%20Angeles%2C%20CA%22%2C%22regionSelection%22%3A%5B%7B%22regionId%22%3A12447%2C%22regionType%22%3A6%7D%5D%2C%22filterState%22%3A%7B%22sort%22%3A%7B%22value%22%3A%22globalrelevanceex%22%7D%2C%22sf%22%3A%7B%22value%22%3Afalse%7D%2C%22tow%22%3A%7B%22value%22%3Afalse%7D%2C%22mf%22%3A%7B%22value%22%3Afalse%7D%2C%22con%22%3A%7B%22value%22%3Afalse%7D%2C%22ah%22%3A%7B%22value%22%3Atrue%7D%2C%22apa%22%3A%7B%22value%22%3Afalse%7D%2C%22manu%22%3A%7B%22value%22%3Afalse%7D%2C%22apco%22%3A%7B%22value%22%3Afalse%7D%7D%2C%22isListVisible%22%3Atrue%7D"
"2068619609","FOR_SALE","Lot / Land for sale","247 days","125000","","","","2949","","5505.984","sqft","","","2600 N Adkins Ave, Los Angeles, CA 90032","2600 N Adkins Ave","Los Angeles","CA","90032","34.077248","-118.17187","Keller Williams Beverly Hills","false","","","https://www.zillow.com/homedetails/2600-N-Adkins-Ave-Los-Angeles-CA-90032/2068619609_zpid/","https://photos.zillowstatic.com/fp/1c89bedce29fffc7a3a4d1f1686e4c7c-p_e.jpg","https://www.zillow.com/los-angeles-ca/land/2_p/?searchQueryState=%7B%22pagination%22%3A%7B%22currentPage%22%3A4%7D%2C%22isMapVisible%22%3Atrue%2C%22mapBounds%22%3A%7B%22west%22%3A-118.88483125488281%2C%22east%22%3A-117.93863374511719%2C%22south%22%3A33.66863056471822%2C%22north%22%3A34.3720526733885%7D%2C%22usersSearchTerm%22%3A%22Los%20Angeles%2C%20CA%22%2C%22regionSelection%22%3A%5B%7B%22regionId%22%3A12447%2C%22regionType%22%3A6%7D%5D%2C%22filterState%22%3A%7B%22sort%22%3A%7B%22value%22%3A%22globalrelevanceex%22%7D%2C%22sf%22%3A%7B%22value%22%3Afalse%7D%2C%22tow%22%3A%7B%22value%22%3Afalse%7D%2C%22mf%22%3A%7B%22value%22%3Afalse%7D%2C%22con%22%3A%7B%22value%22%3Afalse%7D%2C%22ah%22%3A%7B%22value%22%3Atrue%7D%2C%22apa%22%3A%7B%22value%22%3Afalse%7D%2C%22manu%22%3A%7B%22value%22%3Afalse%7D%2C%22apco%22%3A%7B%22value%22%3Afalse%7D%7D%2C%22isListVisible%22%3Atrue%7D"
"250221158","FOR_SALE","Lot / Land for sale","247 days","125000","","","","2948","","6730.02","sqft","","","2661 Adkins Ave, Los Angeles, CA 90032","2661 Adkins Ave","Los Angeles","CA","90032","34.07727","-118.17245","Keller Williams Beverly Hills","false","","","https://www.zillow.com/homedetails/2661-Adkins-Ave-Los-Angeles-CA-90032/250221158_zpid/","https://photos.zillowstatic.com/fp/829b66081a42f6869a0f134c8a9a42e7-p_e.jpg","https://www.zillow.com/los-angeles-ca/land/2_p/?searchQueryState=%7B%22pagination%22%3A%7B%22currentPage%22%3A4%7D%2C%22isMapVisible%22%3Atrue%2C%22mapBounds%22%3A%7B%22west%22%3A-118.88483125488281%2C%22east%22%3A-117.93863374511719%2C%22south%22%3A33.66863056471822%2C%22north%22%3A34.3720526733885%7D%2C%22usersSearchTerm%22%3A%22Los%20Angeles%2C%20CA%22%2C%22regionSelection%22%3A%5B%7B%22regionId%22%3A12447%2C%22regionType%22%3A6%7D%5D%2C%22filterState%22%3A%7B%22sort%22%3A%7B%22value%22%3A%22globalrelevanceex%22%7D%2C%22sf%22%3A%7B%22value%22%3Afalse%7D%2C%22tow%22%3A%7B%22value%22%3Afalse%7D%2C%22mf%22%3A%7B%22value%22%3Afalse%7D%2C%22con%22%3A%7B%22value%22%3Afalse%7D%2C%22ah%22%3A%7B%22value%22%3Atrue%7D%2C%22apa%22%3A%7B%22value%22%3Afalse%7D%2C%22manu%22%3A%7B%22value%22%3Afalse%7D%2C%22apco%22%3A%7B%22value%22%3Afalse%7D%7D%2C%22isListVisible%22%3Atrue%7D"
"2097557243","FOR_SALE","Lot / Land for sale","280 days","129000","","","","3499","","4604.292","sqft","","","2401 San Marco Dr, Los Angeles, CA 90068","2401 San Marco Dr","Los Angeles","CA","90068","34.114746","-118.331215","Berkshire Hathaway HomeServices California Properties","false","","","https://www.zillow.com/homedetails/2401-San-Marco-Dr-Los-Angeles-CA-90068/2097557243_zpid/","https://photos.zillowstatic.com/fp/be9074d2158f2e270d4b319adca0c408-p_e.jpg","https://www.zillow.com/los-angeles-ca/land/2_p/?searchQueryState=%7B%22pagination%22%3A%7B%22currentPage%22%3A4%7D%2C%22isMapVisible%22%3Atrue%2C%22mapBounds%22%3A%7B%22west%22%3A-118.88483125488281%2C%22east%22%3A-117.93863374511719%2C%22south%22%3A33.66863056471822%2C%22north%22%3A34.3720526733885%7D%2C%22usersSearchTerm%22%3A%22Los%20Angeles%2C%20CA%22%2C%22regionSelection%22%3A%5B%7B%22regionId%22%3A12447%2C%22regionType%22%3A6%7D%5D%2C%22filterState%22%3A%7B%22sort%22%3A%7B%22value%22%3A%22globalrelevanceex%22%7D%2C%22sf%22%3A%7B%22value%22%3Afalse%7D%2C%22tow%22%3A%7B%22value%22%3Afalse%7D%2C%22mf%22%3A%7B%22value%22%3Afalse%7D%2C%22con%22%3A%7B%22value%22%3Afalse%7D%2C%22ah%22%3A%7B%22value%22%3Atrue%7D%2C%22apa%22%3A%7B%22value%22%3Afalse%7D%2C%22manu%22%3A%7B%22value%22%3Afalse%7D%2C%22apco%22%3A%7B%22value%22%3Afalse%7D%7D%2C%22isListVisible%22%3Atrue%7D"
"2054380808","FOR_SALE","Lot / Land for sale","650  days","120000","","","","","","4980","sqft","","","0 N Woods Dr #164, West Hollywood, CA 90069","0 N Woods Dr #164","West Hollywood","CA","90069","34.10334","-118.37033","HG Realty","false","","","https://www.zillow.com/homedetails/0-N-Woods-Dr-164-West-Hollywood-CA-90069/2054380808_zpid/","https://photos.zillowstatic.com/fp/2101193e7e30dca2336440d2dc748814-p_e.jpg","https://www.zillow.com/los-angeles-ca/land/2_p/?searchQueryState=%7B%22pagination%22%3A%7B%22currentPage%22%3A4%7D%2C%22isMapVisible%22%3Atrue%2C%22mapBounds%22%3A%7B%22west%22%3A-118.88483125488281%2C%22east%22%3A-117.93863374511719%2C%22south%22%3A33.66863056471822%2C%22north%22%3A34.3720526733885%7D%2C%22usersSearchTerm%22%3A%22Los%20Angeles%2C%20CA%22%2C%22regionSelection%22%3A%5B%7B%22regionId%22%3A12447%2C%22regionType%22%3A6%7D%5D%2C%22filterState%22%3A%7B%22sort%22%3A%7B%22value%22%3A%22globalrelevanceex%22%7D%2C%22sf%22%3A%7B%22value%22%3Afalse%7D%2C%22tow%22%3A%7B%22value%22%3Afalse%7D%2C%22mf%22%3A%7B%22value%22%3Afalse%7D%2C%22con%22%3A%7B%22value%22%3Afalse%7D%2C%22ah%22%3A%7B%22value%22%3Atrue%7D%2C%22apa%22%3A%7B%22value%22%3Afalse%7D%2C%22manu%22%3A%7B%22value%22%3Afalse%7D%2C%22apco%22%3A%7B%22value%22%3Afalse%7D%7D%2C%22isListVisible%22%3Atrue%7D"
"2054380923","FOR_SALE","Lot / Land for sale","784 days","124999","","","","","","5492","sqft","","","0 Elzevir Rd #5548, Woodland Hills, CA 91364","0 Elzevir Rd #5548","Woodland Hills","CA","91364","34.15047","-118.59119","E H Realty","false","","","https://www.zillow.com/homedetails/0-Elzevir-Rd-5548-Woodland-Hills-CA-91364/2054380923_zpid/","https://photos.zillowstatic.com/fp/8f54c8d9bf7fd0576392a413d59615dd-p_e.jpg","https://www.zillow.com/los-angeles-ca/land/2_p/?searchQueryState=%7B%22pagination%22%3A%7B%22currentPage%22%3A4%7D%2C%22isMapVisible%22%3Atrue%2C%22mapBounds%22%3A%7B%22west%22%3A-118.88483125488281%2C%22east%22%3A-117.93863374511719%2C%22south%22%3A33.66863056471822%2C%22north%22%3A34.3720526733885%7D%2C%22usersSearchTerm%22%3A%22Los%20Angeles%2C%20CA%22%2C%22regionSelection%22%3A%5B%7B%22regionId%22%3A12447%2C%22regionType%22%3A6%7D%5D%2C%22filterState%22%3A%7B%22sort%22%3A%7B%22value%22%3A%22globalrelevanceex%22%7D%2C%22sf%22%3A%7B%22value%22%3Afalse%7D%2C%22tow%22%3A%7B%22value%22%3Afalse%7D%2C%22mf%22%3A%7B%22value%22%3Afalse%7D%2C%22con%22%3A%7B%22value%22%3Afalse%7D%2C%22ah%22%3A%7B%22value%22%3Atrue%7D%2C%22apa%22%3A%7B%22value%22%3Afalse%7D%2C%22manu%22%3A%7B%22value%22%3Afalse%7D%2C%22apco%22%3A%7B%22value%22%3Afalse%7D%7D%2C%22isListVisible%22%3Atrue%7D"
"2054384928","FOR_SALE","Lot / Land for sale","216 days","115000","","","","","","3008","sqft","","","0 None #22, Los Angeles, CA 90056","0 None #22","Los Angeles","CA","90056","34.106915","-118.37884","eXp Realty of California Inc","false","","","https://www.zillow.com/homedetails/0-None-22-Los-Angeles-CA-90056/2054384928_zpid/","https://photos.zillowstatic.com/fp/eb241c95cb8f87f5c65dbcea5de8af3d-p_e.jpg","https://www.zillow.com/los-angeles-ca/land/2_p/?searchQueryState=%7B%22pagination%22%3A%7B%22currentPage%22%3A4%7D%2C%22isMapVisible%22%3Atrue%2C%22mapBounds%22%3A%7B%22west%22%3A-118.88483125488281%2C%22east%22%3A-117.93863374511719%2C%22south%22%3A33.66863056471822%2C%22north%22%3A34.3720526733885%7D%2C%22usersSearchTerm%22%3A%22Los%20Angeles%2C%20CA%22%2C%22regionSelection%22%3A%5B%7B%22regionId%22%3A12447%2C%22regionType%22%3A6%7D%5D%2C%22filterState%22%3A%7B%22sort%22%3A%7B%22value%22%3A%22globalrelevanceex%22%7D%2C%22sf%22%3A%7B%22value%22%3Afalse%7D%2C%22tow%22%3A%7B%22value%22%3Afalse%7D%2C%22mf%22%3A%7B%22value%22%3Afalse%7D%2C%22con%22%3A%7B%22value%22%3Afalse%7D%2C%22ah%22%3A%7B%22value%22%3Atrue%7D%2C%22apa%22%3A%7B%22value%22%3Afalse%7D%2C%22manu%22%3A%7B%22value%22%3Afalse%7D%2C%22apco%22%3A%7B%22value%22%3Afalse%7D%7D%2C%22isListVisible%22%3Atrue%7D"
"2054295749","FOR_SALE","Lot / Land for sale","129 days","125000","","","","","","3263","sqft","","","8289 Grand View Dr #87, Los Angeles, CA 90046","8289 Grand View Dr #87","Los Angeles","CA","90046","34.10424","-118.37149","Pacific Sotheby's Int'l Realty","false","","","https://www.zillow.com/homedetails/8289-Grand-View-Dr-87-Los-Angeles-CA-90046/2054295749_zpid/","https://photos.zillowstatic.com/fp/e9f3e145b7a32d80c0c1e8cb0dc81b0c-p_e.jpg","https://www.zillow.com/los-angeles-ca/land/2_p/?searchQueryState=%7B%22pagination%22%3A%7B%22currentPage%22%3A4%7D%2C%22isMapVisible%22%3Atrue%2C%22mapBounds%22%3A%7B%22west%22%3A-118.88483125488281%2C%22east%22%3A-117.93863374511719%2C%22south%22%3A33.66863056471822%2C%22north%22%3A34.3720526733885%7D%2C%22usersSearchTerm%22%3A%22Los%20Angeles%2C%20CA%22%2C%22regionSelection%22%3A%5B%7B%22regionId%22%3A12447%2C%22regionType%22%3A6%7D%5D%2C%22filterState%22%3A%7B%22sort%22%3A%7B%22value%22%3A%22globalrelevanceex%22%7D%2C%22sf%22%3A%7B%22value%22%3Afalse%7D%2C%22tow%22%3A%7B%22value%22%3Afalse%7D%2C%22mf%22%3A%7B%22value%22%3Afalse%7D%2C%22con%22%3A%7B%22value%22%3Afalse%7D%2C%22ah%22%3A%7B%22value%22%3Atrue%7D%2C%22apa%22%3A%7B%22value%22%3Afalse%7D%2C%22manu%22%3A%7B%22value%22%3Afalse%7D%2C%22apco%22%3A%7B%22value%22%3Afalse%7D%7D%2C%22isListVisible%22%3Atrue%7D"
"2054389925","FOR_SALE","Lot / Land for sale","167 days","10","","","","","","0.3879247015610652","acres","","","2245 N Live Oak Dr E #6, Los Angeles, CA 90068","2245 N Live Oak Dr E #6","Los Angeles","CA","90068","34.111507","-118.3087","eXp Realty of California Inc","false","","","https://www.zillow.com/homedetails/2245-N-Live-Oak-Dr-E-6-Los-Angeles-CA-90068/2054389925_zpid/","https://photos.zillowstatic.com/fp/09ca4ba594031256172c9983515cb0f5-p_e.jpg","https://www.zillow.com/los-angeles-ca/land/2_p/?searchQueryState=%7B%22pagination%22%3A%7B%22currentPage%22%3A4%7D%2C%22isMapVisible%22%3Atrue%2C%22mapBounds%22%3A%7B%22west%22%3A-118.88483125488281%2C%22east%22%3A-117.93863374511719%2C%22south%22%3A33.66863056471822%2C%22north%22%3A34.3720526733885%7D%2C%22usersSearchTerm%22%3A%22Los%20Angeles%2C%20CA%22%2C%22regionSelection%22%3A%5B%7B%22regionId%22%3A12447%2C%22regionType%22%3A6%7D%5D%2C%22filterState%22%3A%7B%22sort%22%3A%7B%22value%22%3A%22globalrelevanceex%22%7D%2C%22sf%22%3A%7B%22value%22%3Afalse%7D%2C%22tow%22%3A%7B%22value%22%3Afalse%7D%2C%22mf%22%3A%7B%22value%22%3Afalse%7D%2C%22con%22%3A%7B%22value%22%3Afalse%7D%2C%22ah%22%3A%7B%22value%22%3Atrue%7D%2C%22apa%22%3A%7B%22value%22%3Afalse%7D%2C%22manu%22%3A%7B%22value%22%3Afalse%7D%2C%22apco%22%3A%7B%22value%22%3Afalse%7D%7D%2C%22isListVisible%22%3Atrue%7D"
"2054384446","FOR_SALE","Lot / Land for sale","13  days","49900","","","","","","2.1703","acres","","","0 Haines Canyon Ave #3, Tujunga, CA 91042","0 Haines Canyon Ave #3","Tujunga","CA","91042","34.259136","-118.27318","Red Carpet Realty","false","","","https://www.zillow.com/homedetails/0-Haines-Canyon-Ave-3-Tujunga-CA-91042/2054384446_zpid/","https://photos.zillowstatic.com/fp/f6c39e5b1444c01423b29d3b5f37a886-p_e.jpg","https://www.zillow.com/los-angeles-ca/land/2_p/?searchQueryState=%7B%22pagination%22%3A%7B%22currentPage%22%3A4%7D%2C%22isMapVisible%22%3Atrue%2C%22mapBounds%22%3A%7B%22west%22%3A-118.88483125488281%2C%22east%22%3A-117.93863374511719%2C%22south%22%3A33.66863056471822%2C%22north%22%3A34.3720526733885%7D%2C%22usersSearchTerm%22%3A%22Los%20Angeles%2C%20CA%22%2C%22regionSelection%22%3A%5B%7B%22regionId%22%3A12447%2C%22regionType%22%3A6%7D%5D%2C%22filterState%22%3A%7B%22sort%22%3A%7B%22value%22%3A%22globalrelevanceex%22%7D%2C%22sf%22%3A%7B%22value%22%3Afalse%7D%2C%22tow%22%3A%7B%22value%22%3Afalse%7D%2C%22mf%22%3A%7B%22value%22%3Afalse%7D%2C%22con%22%3A%7B%22value%22%3Afalse%7D%2C%22ah%22%3A%7B%22value%22%3Atrue%7D%2C%22apa%22%3A%7B%22value%22%3Afalse%7D%2C%22manu%22%3A%7B%22value%22%3Afalse%7D%2C%22apco%22%3A%7B%22value%22%3Afalse%7D%7D%2C%22isListVisible%22%3Atrue%7D"
"341812472","FOR_SALE","Lot / Land for sale","6  days","500000","","","","","","0.5825757575757575","acres","","","0 Independence Ave #170, Chatsworth, CA 91311","0 Independence Ave #170","Chatsworth","CA","91311","34.262512","-118.5911","Pinnacle Estate Properties","false","","","https://www.zillow.com/homedetails/0-Independence-Ave-170-Chatsworth-CA-91311/341812472_zpid/","https://photos.zillowstatic.com/fp/6016e7a2a60cb37c3effa23845bb63c1-p_e.jpg","https://www.zillow.com/los-angeles-ca/land/2_p/?searchQueryState=%7B%22pagination%22%3A%7B%22currentPage%22%3A4%7D%2C%22isMapVisible%22%3Atrue%2C%22mapBounds%22%3A%7B%22west%22%3A-118.88483125488281%2C%22east%22%3A-117.93863374511719%2C%22south%22%3A33.66863056471822%2C%22north%22%3A34.3720526733885%7D%2C%22usersSearchTerm%22%3A%22Los%20Angeles%2C%20CA%22%2C%22regionSelection%22%3A%5B%7B%22regionId%22%3A12447%2C%22regionType%22%3A6%7D%5D%2C%22filterState%22%3A%7B%22sort%22%3A%7B%22value%22%3A%22globalrelevanceex%22%7D%2C%22sf%22%3A%7B%22value%22%3Afalse%7D%2C%22tow%22%3A%7B%22value%22%3Afalse%7D%2C%22mf%22%3A%7B%22value%22%3Afalse%7D%2C%22con%22%3A%7B%22value%22%3Afalse%7D%2C%22ah%22%3A%7B%22value%22%3Atrue%7D%2C%22apa%22%3A%7B%22value%22%3Afalse%7D%2C%22manu%22%3A%7B%22value%22%3Afalse%7D%2C%22apco%22%3A%7B%22value%22%3Afalse%7D%7D%2C%22isListVisible%22%3Atrue%7D"
"2055492783","FOR_SALE","Lot / Land for sale","167  days","349000","","","","3900","","2444","sqft","","","3750 Aloha St, Los Angeles, CA 90027","3750 Aloha St","Los Angeles","CA","90027","34.10594","-118.27487","Coldwell Banker Realty","false","","","https://www.zillow.com/homedetails/3750-Aloha-St-Los-Angeles-CA-90027/2055492783_zpid/","https://photos.zillowstatic.com/fp/425c9bbd57163cb635f98f0282a96f87-p_e.jpg","https://www.zillow.com/los-angeles-ca/land/2_p/?searchQueryState=%7B%22pagination%22%3A%7B%22currentPage%22%3A4%7D%2C%22isMapVisible%22%3Atrue%2C%22mapBounds%22%3A%7B%22west%22%3A-118.88483125488281%2C%22east%22%3A-117.93863374511719%2C%22south%22%3A33.66863056471822%2C%22north%22%3A34.3720526733885%7D%2C%22usersSearchTerm%22%3A%22Los%20Angeles%2C%20CA%22%2C%22regionSelection%22%3A%5B%7B%22regionId%22%3A12447%2C%22regionType%22%3A6%7D%5D%2C%22filterState%22%3A%7B%22sort%22%3A%7B%22value%22%3A%22globalrelevanceex%22%7D%2C%22sf%22%3A%7B%22value%22%3Afalse%7D%2C%22tow%22%3A%7B%22value%22%3Afalse%7D%2C%22mf%22%3A%7B%22value%22%3Afalse%7D%2C%22con%22%3A%7B%22value%22%3Afalse%7D%2C%22ah%22%3A%7B%22value%22%3Atrue%7D%2C%22apa%22%3A%7B%22value%22%3Afalse%7D%2C%22manu%22%3A%7B%22value%22%3Afalse%7D%2C%22apco%22%3A%7B%22value%22%3Afalse%7D%7D%2C%22isListVisible%22%3Atrue%7D"
"2053059437","FOR_SALE","Lot / Land for sale","35  days","50000","","","","","","1352","sqft","","","0 S Bentley Ave #176, Los Angeles, CA 90064","0 S Bentley Ave #176","Los Angeles","CA","90064","34.032124","-118.43083","RE/MAX Alliance Group","false","","","https://www.zillow.com/homedetails/0-S-Bentley-Ave-176-Los-Angeles-CA-90064/2053059437_zpid/","https://photos.zillowstatic.com/fp/93d352486861e127b3d503a6f41b53bc-p_e.jpg","https://www.zillow.com/los-angeles-ca/land/2_p/?searchQueryState=%7B%22pagination%22%3A%7B%22currentPage%22%3A4%7D%2C%22isMapVisible%22%3Atrue%2C%22mapBounds%22%3A%7B%22west%22%3A-118.88483125488281%2C%22east%22%3A-117.93863374511719%2C%22south%22%3A33.66863056471822%2C%22north%22%3A34.3720526733885%7D%2C%22usersSearchTerm%22%3A%22Los%20Angeles%2C%20CA%22%2C%22regionSelection%22%3A%5B%7B%22regionId%22%3A12447%2C%22regionType%22%3A6%7D%5D%2C%22filterState%22%3A%7B%22sort%22%3A%7B%22value%22%3A%22globalrelevanceex%22%7D%2C%22sf%22%3A%7B%22value%22%3Afalse%7D%2C%22tow%22%3A%7B%22value%22%3Afalse%7D%2C%22mf%22%3A%7B%22value%22%3Afalse%7D%2C%22con%22%3A%7B%22value%22%3Afalse%7D%2C%22ah%22%3A%7B%22value%22%3Atrue%7D%2C%22apa%22%3A%7B%22value%22%3Afalse%7D%2C%22manu%22%3A%7B%22value%22%3Afalse%7D%2C%22apco%22%3A%7B%22value%22%3Afalse%7D%7D%2C%22isListVisible%22%3Atrue%7D"
"2055262141","FOR_SALE","Lot / Land for sale","155  days","65000","","","","","","10685.268","sqft","","","1752 N Magenta Ln, Los Angeles, CA 90077","1752 N Magenta Ln","Los Angeles","CA","90077","34.100124","-118.442215","Equity Union","false","","","https://www.zillow.com/homedetails/1752-N-Magenta-Ln-Los-Angeles-CA-90077/2055262141_zpid/","https://photos.zillowstatic.com/fp/94d59292d32dde22ff7b1987d999105e-p_e.jpg","https://www.zillow.com/los-angeles-ca/land/2_p/?searchQueryState=%7B%22pagination%22%3A%7B%22currentPage%22%3A4%7D%2C%22isMapVisible%22%3Atrue%2C%22mapBounds%22%3A%7B%22west%22%3A-118.88483125488281%2C%22east%22%3A-117.93863374511719%2C%22south%22%3A33.66863056471822%2C%22north%22%3A34.3720526733885%7D%2C%22usersSearchTerm%22%3A%22Los%20Angeles%2C%20CA%22%2C%22regionSelection%22%3A%5B%7B%22regionId%22%3A12447%2C%22regionType%22%3A6%7D%5D%2C%22filterState%22%3A%7B%22sort%22%3A%7B%22value%22%3A%22globalrelevanceex%22%7D%2C%22sf%22%3A%7B%22value%22%3Afalse%7D%2C%22tow%22%3A%7B%22value%22%3Afalse%7D%2C%22mf%22%3A%7B%22value%22%3Afalse%7D%2C%22con%22%3A%7B%22value%22%3Afalse%7D%2C%22ah%22%3A%7B%22value%22%3Atrue%7D%2C%22apa%22%3A%7B%22value%22%3Afalse%7D%2C%22manu%22%3A%7B%22value%22%3Afalse%7D%2C%22apco%22%3A%7B%22value%22%3Afalse%7D%7D%2C%22isListVisible%22%3Atrue%7D"
"339983050","FOR_SALE","Lot / Land for sale","14  days","25000","","","","","","4065","sqft","","","0 Fenn St #9, Los Angeles, CA 90031","0 Fenn St #9","Los Angeles","CA","90031","34.084488","-118.20718","New Star Realty \u0026 Investment","false","","","https://www.zillow.com/homedetails/0-Fenn-St-9-Los-Angeles-CA-90031/339983050_zpid/","https://photos.zillowstatic.com/fp/59e240057ad113cb948cedc479fd0e09-p_e.jpg","https://www.zillow.com/los-angeles-ca/land/2_p/?searchQueryState=%7B%22pagination%22%3A%7B%22currentPage%22%3A4%7D%2C%22isMapVisible%22%3Atrue%2C%22mapBounds%22%3A%7B%22west%22%3A-118.88483125488281%2C%22east%22%3A-117.93863374511719%2C%22south%22%3A33.66863056471822%2C%22north%22%3A34.3720526733885%7D%2C%22usersSearchTerm%22%3A%22Los%20Angeles%2C%20CA%22%2C%22regionSelection%22%3A%5B%7B%22regionId%22%3A12447%2C%22regionType%22%3A6%7D%5D%2C%22filterState%22%3A%7B%22sort%22%3A%7B%22value%22%3A%22globalrelevanceex%22%7D%2C%22sf%22%3A%7B%22value%22%3Afalse%7D%2C%22tow%22%3A%7B%22value%22%3Afalse%7D%2C%22mf%22%3A%7B%22value%22%3Afalse%7D%2C%22con%22%3A%7B%22value%22%3Afalse%7D%2C%22ah%22%3A%7B%22value%22%3Atrue%7D%2C%22apa%22%3A%7B%22value%22%3Afalse%7D%2C%22manu%22%3A%7B%22value%22%3Afalse%7D%2C%22apco%22%3A%7B%22value%22%3Afalse%7D%7D%2C%22isListVisible%22%3Atrue%7D"
"19971063","FOR_SALE","Lot / Land for sale","28  days","1","","919800","","3385","","6250.86","sqft","","","14728 Friar St, Van Nuys, CA 91411","14728 Friar St","Van Nuys","CA","91411","34.185413","-118.45409","Sperry Van Ness","false","","","https://www.zillow.com/homedetails/14728-Friar-St-Van-Nuys-CA-91411/19971063_zpid/","https://photos.zillowstatic.com/fp/87cd10ecdb302cd0c733065380b1db79-p_e.jpg","https://www.zillow.com/los-angeles-ca/land/2_p/?searchQueryState=%7B%22pagination%22%3A%7B%22currentPage%22%3A4%7D%2C%22isMapVisible%22%3Atrue%2C%22mapBounds%22%3A%7B%22west%22%3A-118.88483125488281%2C%22east%22%3A-117.93863374511719%2C%22south%22%3A33.66863056471822%2C%22north%22%3A34.3720526733885%7D%2C%22usersSearchTerm%22%3A%22Los%20Angeles%2C%20CA%22%2C%22regionSelection%22%3A%5B%7B%22regionId%22%3A12447%2C%22regionType%22%3A6%7D%5D%2C%22filterState%22%3A%7B%22sort%22%3A%7B%22value%22%3A%22globalrelevanceex%22%7D%2C%22sf%22%3A%7B%22value%22%3Afalse%7D%2C%22tow%22%3A%7B%22value%22%3Afalse%7D%2C%22mf%22%3A%7B%22value%22%3Afalse%7D%2C%22con%22%3A%7B%22value%22%3Afalse%7D%2C%22ah%22%3A%7B%22value%22%3Atrue%7D%2C%22apa%22%3A%7B%22value%22%3Afalse%7D%2C%22manu%22%3A%7B%22value%22%3Afalse%7D%2C%22apco%22%3A%7B%22value%22%3Afalse%7D%7D%2C%22isListVisible%22%3Atrue%7D"
"2054391752","FOR_SALE","Lot / Land for sale","45  days","75000","","","","","","1113","sqft","","","3805 S Saint Andrews Pl #81, Los Angeles, CA 90062","3805 S Saint Andrews Pl #81","Los Angeles","CA","90062","34.01702","-118.3111","RE/MAX 2000","false","","","https://www.zillow.com/homedetails/3805-S-Saint-Andrews-Pl-81-Los-Angeles-CA-90062/2054391752_zpid/","https://photos.zillowstatic.com/fp/8779de88a3b6855c80f4191739b934b1-p_e.jpg","https://www.zillow.com/los-angeles-ca/land/2_p/?searchQueryState=%7B%22pagination%22%3A%7B%22currentPage%22%3A4%7D%2C%22isMapVisible%22%3Atrue%2C%22mapBounds%22%3A%7B%22west%22%3A-118.88483125488281%2C%22east%22%3A-117.93863374511719%2C%22south%22%3A33.66863056471822%2C%22north%22%3A34.3720526733885%7D%2C%22usersSearchTerm%22%3A%22Los%20Angeles%2C%20CA%22%2C%22regionSelection%22%3A%5B%7B%22regionId%22%3A12447%2C%22regionType%22%3A6%7D%5D%2C%22filterState%22%3A%7B%22sort%22%3A%7B%22value%22%3A%22globalrelevanceex%22%7D%2C%22sf%22%3A%7B%22value%22%3Afalse%7D%2C%22tow%22%3A%7B%22value%22%3Afalse%7D%2C%22mf%22%3A%7B%22value%22%3Afalse%7D%2C%22con%22%3A%7B%22value%22%3Afalse%7D%2C%22ah%22%3A%7B%22value%22%3Atrue%7D%2C%22apa%22%3A%7B%22value%22%3Afalse%7D%2C%22manu%22%3A%7B%22value%22%3Afalse%7D%2C%22apco%22%3A%7B%22value%22%3Afalse%7D%7D%2C%22isListVisible%22%3Atrue%7D"
